,word,count
1712,format,2591
1713,formation,2445
1714,forme,6313
1715,formed,942
1716,former,5369
1717,forms,685
1718,fort,4843
1719,forts,1536
1720,forward,1219
1721,found,5638
1722,four,2824
1723,fr,49841
1724,fra,3207
1725,frau,611
1726,fraud,537
1727,fre,4699
1728,free,2956
1729,freed,735
1730,freedom,657
1731,fri,4973
1732,frica,963
1733,friend,3356
1734,friends,1682
1735,fro,36136
1736,front,2182
1737,fru,783
1738,fs,1715
1739,ft,29380
1740,fte,19962
1741,fter,16260
1742,fti,780
1743,fu,21918
1744,fue,563
1745,fug,1913
1746,ful,9293
1747,full,3323
1748,fully,1813
1749,fun,4275
1750,fund,2817
1751,funding,775
1752,fur,1939
1753,furth,1212
1754,fuse,1147
1755,fused,800
1756,fut,1783
1757,future,1636
1758,fy,2438
1759,fyi,797
1760,ga,48240
1761,gag,1354
1762,gage,1144
1763,gai,10392
1764,gain,10359
1765,gains,6844
1766,gal,5114
1767,gall,874
1768,game,2678
1769,gan,9748
1770,gar,3185
1771,gard,1312
1772,gas,1112
1773,gat,9155
1774,gate,2099
1775,gather,962
1776,gato,915
1777,gator,911
1778,gave,1341
1779,gay,747
1780,gaz,890
1781,gazi,810
1782,ge,106843
1783,ged,9127
1784,gee,1785
1785,gees,1149
1786,gel,3196
1787,gem,1258
1788,gen,16598
1789,genc,5976
1790,gence,2214
1791,gender,1068
1792,gene,4320
1793,genera,3639
1794,general,2479
1795,generation,681
1796,gent,2545
1797,gents,977
1798,geo,839
1799,ger,12711
1800,gers,1977
1801,gest,5243
1802,gested,1154
1803,get,13744
1804,geth,1889
1805,gets,1082
1806,gett,1548
1807,gettin,1487
1808,getting,1487
1809,gg,9985
1810,gh,62135
1811,gha,1666
1812,ghani,679
1813,ghb,1675
1814,ghe,2139
1815,gho,1047
1816,ght,35751
1817,gi,33467
1818,gia,1254
1819,gic,1993
1820,gin,11640
1821,gina,1465
1822,ging,5300
1823,gini,819
1824,ginia,744
1825,ginni,792
1826,ginning,792
1827,girl,1316
1828,gis,3874
1829,gist,2070
1830,git,1312
1831,giv,5335
1832,give,4362
1833,given,1960
1834,givi,962
1835,givin,956
1836,giving,956
1837,gl,13327
1838,gle,4469
1839,gli,1921
1840,gling,752
1841,glo,2467
1842,glob,1837
1843,global,1686
1844,gly,2623
1845,gm,1133
1846,gn,22337
1847,gna,2412
1848,gnat,971
1849,gni,3579
1850,go,40970
1851,goa,1241
1852,goal,1125
1853,goes,857
1854,goi,6355
1855,goin,6345
1856,going,6344
1857,gol,1200
1858,gold,683
1859,gon,2248
1860,gone,973
1861,goo,4022
1862,good,3906
1863,gor,1071
1864,got,4600
1865,gov,9469
1866,gove,9409
1867,govern,9393
1868,governmen,7807
1869,government,7807
1870,governo,1046
1871,governor,1046
1872,gr,48086
1873,gra,17885
1874,grad,1492
1875,gram,3753
1876,grams,962
1877,gran,4590
1878,grand,998
1879,grant,3524
1880,grants,2216
1881,graph,2051
1882,gre,15148
1883,great,3225
1884,greater,566
1885,greed,1021
1886,green,721
1887,gress,5017
1888,gro,12211
1889,ground,2378
1890,group,6229
1891,groups,2119
1892,grow,2889
1893,growin,973
1894,growing,973
1895,growth,940
1896,gs,14456
1897,gt,5333
1898,gu,22693
1899,guard,801
1900,gui,2581
1901,guide,655
1902,gul,3162
1903,gula,2938
1904,gulati,1055
1905,gum,867
1906,gun,2862
1907,gus,1082
1908,gust,809
1909,guy,1169
1910,ha,304885
1911,hab,942
1912,hack,987
1913,hae,1831
1914,hai,3488
1915,hair,2543
1916,hal,6275
1917,half,1998
1918,hall,2844
1919,halle,1885
1920,ham,4323
1921,hamm,658
1922,hamp,1101
1923,han,30632
1924,hand,4372
1925,hands,1083
1926,hang,6823
1927,hanged,989
1928,hanging,610
1929,hani,1153
1930,hank,1045
1931,hanks,435
1932,hap,6376
1933,happ,3825
1934,happen,2963
1935,happened,1168
1936,happens,451
1937,happy,661
1938,har,16900
1939,hara,1946
1940,hard,3701
1941,hare,2211
1942,hared,687
1943,hari,1063
1944,harm,993
1945,hat,126877
1946,hate,1595
1947,hav,37206
1948,hb,2038
1949,hbo,1735
1950,hd,1316
1951,head,5200
1952,heal,3744
1953,health,3600
1954,hear,4686
1955,heard,1157
1956,hearing,1204
1957,heart,1333
1958,heat,1583
1959,heav,1023
1960,heck,1520
1961,hed,10713
1962,hee,1840
1963,heir,21013
1964,hel,11348
1965,held,1846
1966,hell,1101
1967,helm,610
1968,help,5966
1969,helped,1338
1970,hem,14364
1971,heme,756
1972,hems,1457
1973,hen,25478
1974,hersel,658
1975,hes,11236
1976,hese,5534
1977,het,5061
1978,hether,3596
1979,hey,30549
1980,hi,195392
1981,hib,841
1982,hic,20469
1983,hid,771
1984,high,4846
1985,higher,922
1986,highly,595
1987,hil,14476
1988,hile,7044
1989,hill,711
1990,hin,39104
1991,hina,3450
1992,hind,1926
1993,hine,2570
1994,hines,1909
1995,hing,21274
1996,hip,6506
1997,hips,1009
1998,hire,1050
1999,hist,3637
2000,historic,750
2001,history,2136
2002,hit,9116
2003,hite,7152
2004,hm,3057
2005,hn,7773
2006,ho,143043
2007,hoc,960
2008,hock,807
2009,hod,823
2010,hoe,968
2011,hoi,1562
2012,hold,3477
2013,holding,893
2014,hole,1662
2015,hom,8262
2016,homa,1001
2017,home,5363
2018,homes,743
2019,hon,5392
2020,hone,3684
2021,honor,755
2022,hoo,10453
2023,hood,2212
2024,hoose,506
2025,hoot,1894
2026,hooting,1343
2027,hop,4325
2028,hope,2443
2029,hor,8575
2030,hort,2071
2031,hos,14587
2032,hose,10746
2033,hosp,1288
2034,hospita,1264
2035,hospital,1248
2036,host,2408
2037,hot,5514
2038,hough,6550
2039,hould,5337
2040,hour,2412
2041,hours,1691
2042,house,2894
2043,hout,4259
2044,howe,2579
2045,however,1189
2046,hr,21329
2047,hra,788
2048,hs,5042
2049,ht,37139
2050,hte,3841
2051,htin,1262
2052,http,470
2053,https,470
2054,hu,17724
2055,hug,1015
2056,huge,803
2057,hum,3606
2058,huma,2355
2059,human,2317
2060,humani,450
2061,hun,2319
2062,hund,1329
2063,hundred,1163
2064,hundreds,924
2065,hus,2196
2066,husband,1024
2067,hut,1010
2068,hw,1398
2069,hwa,732
2070,hy,8124
2071,ia,90036
2072,iab,933
2073,iam,2748
2074,ian,20542
2075,ib,19897
2076,iba,773
2077,ibi,3086
2078,ic,201645
2079,ically,3713
2080,ican,21027
2081,icat,5823
2082,ice,32064
2083,iced,641
2084,ices,4017
2085,ich,22756
2086,ichael,1655
2087,ici,20332
2088,icia,10750
2089,ick,9942
2090,icke,2350
2091,ico,2920
2092,ics,6481
2093,icu,4408
2094,icy,3497
2095,id,153672
2096,ida,8459
2097,ide,56321
2098,idea,2350
2099,ideas,630
2100,identified,707
2101,ideo,3023
2102,ides,2964
2103,idg,1211
2104,idi,2648
2105,iding,1377
2106,ido,541
2107,ids,1500
2108,ie,104760
2109,ied,11887
2110,ies,34304
2111,ife,6814
2112,iff,6715
2113,ifo,2575
2114,ig,83341
2115,ige,3130
2116,igi,4053
2117,ign,19209
2118,ij,1389
2119,ik,23262
2120,ika,617
2121,ike,20610
2122,ikes,986
2123,iki,874
2124,il,138421
2125,ila,4348
2126,ile,17734
2127,iles,2311
2128,ilia,2697
2129,ilian,1294
2130,ilie,1430
2131,ill,56450
2132,illary,1972
2133,illed,2915
2134,illegal,1757
2135,ills,1325
2136,ils,2753
2137,ily,7934
2138,im,92555
2139,ima,8974
2140,image,1179
2141,imm,6952
2142,immediate,1194
2143,immediately,822
2144,immig,3916
2145,immigrant,1623
2146,immigrants,1264
2147,immigration,2248
2148,imo,1682
2149,impact,809
2150,imply,1061
2151,import,2666
2152,important,1994
2153,improv,1148
2154,improve,882
2155,ims,5313
2156,ina,23297
2157,inc,25115
2158,ince,7296
2159,incident,671
2160,incl,8487
2161,include,2943
2162,included,1155
2163,includes,695
2164,including,5198
2165,income,851
2166,increase,2102
2167,increased,652
2168,increasing,1137
2169,increasingly,765
2170,ind,19913
2171,inde,2693
2172,independent,763
2173,indica,1048
2174,indicate,599
2175,individual,1368
2176,individuals,580
2177,indo,724
2178,industry,1480
2179,ine,38819
2180,ines,9798
2181,inf,6879
2182,influence,952
2183,info,2979
2184,inform,2765
2185,informa,2354
2186,information,2172
2187,ing,264823
2188,inge,1862
2189,inger,1270
2190,ingi,870
2191,ings,10214
2192,ini,19475
2193,init,2197
2194,initial,876
2195,ink,10090
2196,inking,1336
2197,inks,782
2198,inn,4745
2199,inne,1852
2200,inner,1266
2201,inning,1644
2202,ins,24119
2203,inside,1299
2204,insist,864
2205,instead,1104
2206,institut,883
2207,institution,723
2208,insurance,1221
2209,int,49837
2210,inte,19653
2211,intel,1953
2212,intell,1919
2213,intelli,1677
2214,intelligence,1604
2215,intend,1084
2216,intent,717
2217,inter,12710
2218,interes,2769
2219,interest,2769
2220,interests,684
2221,intern,2694
2222,international,1403
2223,interne,702
2224,internet,690
2225,interview,3647
2226,inton,7285
2227,intro,881
2228,invest,6098
2229,investiga,3925
2230,investigation,2304
2231,investment,911
2232,investor,764
2233,involve,1869
2234,involved,1254
2235,io,185009
2236,ion,159256
2237,iona,17411
2238,ione,2209
2239,ions,33851
2240,iot,1272
2241,iou,8432
2242,ious,8341
2243,ip,20225
2244,ipa,2169
2245,ips,1876
2246,iq,1391
2247,ir,81313
2248,ira,2141
2249,irc,1994
2250,ird,1682
2251,ire,18442
2252,ired,3614
2253,iri,2667
2254,irin,1319
2255,irl,2733
2256,irls,714
2257,irm,4925
2258,irma,1889
2259,iron,1568
2260,irp,1068
2261,irr,866
2262,irs,11334
2263,isa,4325
2264,isco,2663
2265,ise,14640
2266,iser,2105
2267,ish,13847
2268,isi,14464
2269,isis,1041
2270,isl,3030
2271,isla,2380
2272,ism,7092
2273,iso,5130
2274,ison,2852
2275,isp,2946
2276,isr,718
2277,iss,13042
2278,isse,1240
2279,issu,4731
2280,issue,4535
2281,issued,910
2282,issues,1658
2283,ist,47592
2284,ister,3670
2285,isto,4184
2286,istory,2304
2287,itai,1496
2288,itc,1972
2289,itch,1802
2290,ite,32138
2291,ites,1909
2292,ith,60907
2293,ithe,1731
2294,iti,42446
2295,itin,3293
2296,itn,951
2297,ito,4430
2298,itt,16297
2299,ittle,3160
2300,ity,33488
2301,iu,2775
2302,iv,71793
2303,ive,52681
2304,ively,2117
2305,iver,8902
2306,ivers,5705
2307,ives,6366
2308,ivo,902
2309,ix,4241
2310,iz,18277
2311,iza,4053
2312,ize,10823
2313,ja,2915
2314,je,6383
2315,ji,1630
2316,jo,13510
2317,job,4003
2318,jobs,1754
2319,joi,2110
2320,join,2087
2321,joined,804
2322,jour,1718
2323,journal,1399
2324,journalist,1015
2325,journalists,597
2326,joy,936
2327,ju,16683
2328,jud,2455
2329,judge,1641
2330,jury,586
2331,jus,10651
2332,justic,948
2333,justice,947
2334,ka,4558
2335,ke,88895
2336,ked,14611
2337,kee,3361
2338,keep,3009
2339,ken,5737
2340,kept,1342
2341,ker,10673
2342,kes,6398
2343,key,2569
2344,kh,904
2345,ki,35164
2346,kid,1141
2347,kids,652
2348,kil,4483
2349,kill,4362
2350,killed,2012
2351,killin,1075
2352,killing,1075
2353,kin,24674
2354,kind,2563
2355,king,20233
2356,kl,4870
2357,kla,792
2358,kly,2411
2359,kn,12586
2360,knew,1145
2361,know,9936
2362,knowled,1459
2363,knowledge,1270
2364,known,2706
2365,knows,593
2366,ko,2635
2367,kot,289
2368,kr,838
2369,kt,472
2370,ku,738
2371,ky,2477
2372,la,142430
2373,lab,3621
2374,labor,1513
2375,lac,11986
2376,lace,6590
2377,laced,925
2378,laces,951
2379,lack,4783
2380,lad,1941
2381,lag,1931
2382,lage,916
2383,lah,852
2384,lai,7930
2385,lain,3465
2386,laine,986
2387,lam,5771
2388,lame,1026
2389,lan,23126
2390,lance,1363
2391,land,8330
2392,lands,1081
2393,lane,1600
2394,lang,977
2395,language,784
2396,lann,1890
2397,lant,2132
2398,lap,1232
2399,laps,634
2400,lapse,510
2401,lar,18598
2402,large,4182
2403,largely,889
2404,larges,1016
2405,largest,994
2406,lars,1420
2407,lary,2229
2408,las,14924
2409,lash,1229
2410,lass,2928
2411,lassi,935
2412,last,9134
2413,lat,22531
2414,late,9987
2415,lated,1986
2416,later,3551
2417,lates,1516
2418,latest,1184
2419,latin,719
2420,lating,656
2421,lau,2411
2422,laugh,776
2423,launc,665
2424,launch,664
2425,law,9892
2426,laws,1885
2427,lawsuit,866
2428,lawyer,2099
2429,lawyers,860
2430,lay,9222
2431,layed,1591
2432,layer,2038
2433,layers,1228
2434,laying,1107
2435,lays,922
2436,lb,2395
2437,ld,80989
2438,ldn,1462
2439,lds,1571
2440,le,229839
2441,lea,28955
2442,lead,8293
2443,leader,4949
2444,leaders,3070
2445,leadership,880
2446,leading,1168
2447,league,1317
2448,leak,831
2449,leaks,230
2450,lean,1371
2451,lear,6562
2452,learn,1591
2453,learned,694
2454,lease,3564
2455,leased,1875
2456,least,2826
2457,leave,1874
2458,leaving,936
2459,leb,1736
2460,led,26996
2461,ledge,1981
2462,lee,1775
2463,lef,3739
2464,left,3536
2465,leg,11877
2466,lega,5745
2467,legal,4064
2468,legislation,826
2469,lei,650
2470,lem,6293
2471,lems,1241
2472,len,9651
2473,leng,2248
2474,lent,2733
2475,lep,1232
2476,les,21548
2477,less,6843
2478,lest,1313
2479,let,8015
2480,lete,2510
2481,lets,815
2482,lett,1777
2483,lette,1464
2484,letter,1401
2485,lev,4742
2486,leve,2419
2487,level,2047
2488,levels,538
2489,levi,1594
2490,levis,1521
2491,lex,1778
2492,ley,3457
2493,lg,1102
2494,li,206112
2495,lia,8630
2496,liam,2010
2497,liar,785
2498,liat,912
2499,lib,3057
2500,liber,1880
2501,liberal,1015
2502,lic,31182
2503,lice,6285
2504,lick,423
2505,lid,1712
2506,lie,14556
2507,lied,1333
2508,lief,764
2509,lien,1681
2510,lier,2028
2511,lies,3570
2512,liev,3724
2513,life,4135
2514,liga,375
2515,light,4103
2516,like,17008
2517,likely,2519
2518,lim,6713
2519,lima,1603
2520,limit,1449
2521,lin,39543
2522,lina,1315
2523,line,8876
2524,lined,1558
2525,lines,1800
2526,ling,17119
2527,lings,1084
2528,link,1022
2529,lint,7417
2530,linton,7216
2531,lion,8852
2532,lions,1468
2533,lip,1936
2534,lipp,777
2535,lis,13792
2536,list,6586
2537,liste,1162
2538,listen,742
2539,lists,1463
2540,lit,27268
2541,lite,1395
2542,liter,572
2543,little,2886
2544,liv,7425
2545,live,5839
2546,liver,1556
2547,lives,1392
2548,livin,1244
2549,living,1244
2550,liz,3558
2551,liza,894
2552,lk,7647
2553,llega,2477
2554,lls,6267
2555,lm,7431
2556,lme,940
2557,lmost,1947
2558,ln,1389
2559,lo,90695
2560,loa,1432
2561,lob,3034
2562,lobb,656
2563,loc,6396
2564,local,2220
2565,lock,2679
2566,locke,722
2567,log,6277
2568,logic,1062
2569,logical,950
2570,loma,952
2571,lon,12068
2572,lone,1343
2573,long,9271
2574,longer,1211
2575,loo,9124
2576,look,5453
2577,looked,959
2578,lookin,1425
2579,looking,1424
2580,looks,595
2581,lop,2999
2582,lora,542
2583,lore,674
2584,lori,1553
2585,los,10851
2586,lose,4926
2587,losing,942
2588,loss,1221
2589,lost,1686
2590,lot,5549
2591,lots,644
2592,lou,2029
2593,loud,703
2594,love,2405
2595,low,15110
2596,lowe,4074
2597,lower,1660
2598,lowers,530
2599,lowing,1881
2600,lows,1031
2601,lp,7917
2602,lr,3129
2603,lse,2795
2604,lt,28231
2605,lthough,1244
2606,lu,28711
2607,luc,872
2608,lue,3918
2609,lun,1705
2610,lure,730
2611,lute,729
2612,lva,1226
2613,ly,110537
2614,lyi,1154
2615,lyin,1143
2616,lying,1142
2617,lyn,1477
2618,mac,2688
2619,maca,1041
2620,mach,777
2621,machi,615
2622,machine,584
2623,mad,7419
2624,made,6492
2625,mag,4592
2626,magi,1259
2627,mai,8817
2628,mail,3025
2629,mails,799
2630,main,5620
2631,mains,1539
2632,mainstrea,473
2633,mainstream,473
2634,maintain,747
2635,maj,3311
2636,major,3268
2637,majority,1098
2638,mak,11334
2639,make,8937
2640,maker,1726
2641,makers,1152
2642,makes,1336
2643,maki,2370
2644,makin,2363
2645,making,2362
2646,mal,7393
2647,male,1375
2648,mali,614
2649,mall,3280
2650,man,37486
2651,mana,2387
2652,manage,2053
2653,manager,878
2654,mance,1077
2655,manda,530
2656,mane,653
2657,mani,1175
2658,mann,607
2659,mans,627
2660,mant,629
2661,manu,921
2662,many,9135
2663,mar,11876
2664,mari,1084
2665,mark,5280
2666,marke,3191
2667,market,2767
2668,markets,637
2669,marks,959
2670,marr,1208
2671,mart,1012
2672,mary,1015
2673,mas,3971
2674,mass,1309
2675,massi,363
2676,massiv,335
2677,massive,335
2678,mat,15603
2679,mate,6166
2680,mated,776
2681,mater,776
2682,materia,654
2683,material,654
2684,mates,827
2685,mati,5062
2686,matic,1490
2687,matt,1957
2688,matte,1901
2689,matter,1894
2690,may,6477
2691,maybe,628
2692,mayo,952
2693,mayor,929
2694,maz,904
2695,mb,25624
2696,mba,2710
2697,mbas,1172
2698,mbe,14035
2699,mbl,2156
2700,mea,6290
2701,mean,3855
2702,meaning,576
2703,means,1202
2704,meant,826
2705,measure,1498
2706,med,19234
2707,medi,7551
2708,media,5613
2709,mediate,1254
2710,medic,1628
2711,medical,1128
2712,mee,3726
2713,meet,3557
2714,meeting,2577
2715,mel,2342
2716,mem,7623
2717,member,5994
2718,members,3567
2719,memo,1371
2720,men,64345
2721,mend,1724
2722,ment,52662
2723,mental,2197
2724,mente,876
2725,mention,856
2726,ments,8346
2727,meo,1818
2728,mer,30492
2729,mera,826
2730,merge,1584
2731,merica,13721
2732,merican,10327
2733,mericans,2491
2734,mero,668
2735,mers,2274
2736,mes,22930
2737,mess,2236
2738,messa,1938
2739,message,1815
2740,mest,685
2741,met,8221
2742,meth,3593
2743,mf,901
2744,mi,98968
2745,mic,7495
2746,mica,703
2747,mid,2320
2748,middle,649
2749,mie,1017
2750,mig,9464
2751,might,3726
2752,migrant,2635
2753,migrants,1978
2754,migration,2927
2755,mil,20004
2756,mila,1580
2757,mile,1395
2758,miles,979
2759,mili,6210
2760,milia,832
2761,milita,3614
2762,militar,3083
2763,military,2980
2764,mill,6046
2765,milli,5758
2766,million,5710
2767,millions,1046
2768,min,32236
2769,mina,6209
2770,minati,1971
2771,mind,1796
2772,mine,4641
2773,mined,738
2774,ming,7647
2775,mini,8674
2776,minis,7478
2777,minister,1384
2778,ministra,5369
2779,ministration,4974
2780,minor,997
2781,minori,670
2782,minute,1247
2783,minutes,1010
2784,mir,1449
2785,mis,12716
2786,mise,2384
2787,miss,5847
2788,missile,854
2789,mission,3056
2790,mist,2245
2791,mista,604
2792,mistake,562
2793,mit,9118
2794,mitt,4384
2795,ml,915
2796,mm,29498
2797,mma,2636
2798,mme,8581
2799,mmigration,2709
2800,mmo,2194
2801,mn,2388
2802,mni,666
2803,mo,89907
2804,mob,592
2805,moc,7400
2806,mocrat,6432
2807,mod,3078
2808,mode,2532
2809,model,916
2810,modern,706
2811,mom,2122
2812,moment,1947
2813,mon,19195
2814,mone,3281
2815,money,2917
2816,mong,3755
2817,mons,1270
2818,mont,5876
2819,month,5555
2820,months,2693
2821,moo,860
2822,mor,23898
2823,mora,767
2824,moral,444
2825,morn,1740
2826,mornin,1739
2827,morning,1739
2828,mos,11968
2829,mostly,826
2830,mot,5516
2831,moth,2183
2832,mother,2015
2833,motion,1129
2834,motiv,693
2835,mou,4167
2836,mount,1765
2837,mous,1658
2838,move,5537
2839,moved,1755
2840,movement,1132
2841,movie,1220
2842,movin,910
2843,moving,910
2844,mp,90494
2845,mpa,17981
2846,mpac,871
2847,mph,1015
2848,mpla,1542
2849,mpr,2893
2850,mps,1410
2851,ms,20329
2852,mself,2145
2853,mu,19844
2854,much,5460
2855,mul,1991
2856,multi,1071
2857,multiple,648
2858,mun,4616
2859,murder,988
2860,mus,4532
2861,music,1547
2862,must,1837
2863,mys,1032
2864,na,99605
2865,nab,1685
2866,nabl,1333
2867,nad,1478
2868,nada,593
2869,nag,3519
2870,nai,823
2871,nal,35859
2872,naly,1842
2873,nam,5667
2874,name,4539
2875,named,1269
2876,names,775
2877,nan,5679
2878,nance,1073
2879,nap,1270
2880,nar,3592
2881,narr,886
2882,nary,1224
2883,nas,673
2884,nat,25013
2885,nate,6002
2886,nation,12563
2887,national,6142
2888,nations,1260
2889,nativ,744
2890,native,717
2891,nato,2923
2892,natur,1429
2893,natural,612
2894,nature,817
2895,nb,2075
2896,nc,100492
2897,nca,600
2898,nce,55752
2899,nci,9386
2900,ncil,1602
2901,ncis,957
2902,nco,4826
2903,ncome,881
2904,ncr,4191
2905,nd,328413
2906,nda,13003
2907,nde,30990
2908,ndi,18180
2909,ndl,2066
2910,ndr,3234
2911,nds,12353
2912,ne,189631
2913,nea,5102
2914,near,4203
2915,nearly,1945
2916,nec,2988
2917,nece,1006
2918,necessary,647
2919,ned,25017
2920,nee,8278
2921,need,5381
2922,needed,1136
2923,needs,967
2924,nef,1767
2925,nei,2249
2926,neighbor,1559
2927,neighborhood,968
2928,nel,3398
2929,nell,797
2930,nem,1346
2931,nent,2645
2932,neo,342
2933,nera,5784
2934,nes,22697
2935,ness,8963
2936,nest,983
2937,net,5200
2938,network,1495
2939,neu,1048
2940,nev,4410
2941,neve,4028
2942,never,3962
2943,new,16671
2944,news,5726
2945,newspaper,753
2946,nex,3900
2947,next,3313
2948,nf,18296
2949,nfa,879
2950,nfl,3177
2951,ng,318624
2952,nga,1620
2953,ngo,689
2954,ngr,4657
2955,ngs,11909
2956,nh,2764
2957,nha,1597
2958,ni,101239
2959,nia,6600
2960,nial,551
2961,nian,1673
2962,nic,6137
2963,nie,5686
2964,nies,2917
2965,nif,2726
2966,nigh,4210
2967,night,4206
2968,nin,20970
2969,ning,19623
2970,nior,2165
2971,nip,479
2972,nis,14290
2973,nist,10315
2974,nit,19085
2975,nite,9542
2976,niv,4537
2977,nj,2812
2978,nk,18883
2979,nl,13637
2980,nm,11517
2981,nme,10248
2982,nn,29725
2983,nnu,1049
2984,noi,628
2985,nom,7530
2986,nomi,5506
2987,nominee,1375
2988,non,4123
2989,none,570
2990,nore,624
2991,nori,947
2992,norm,1260
2993,norma,726
2994,normal,724
2995,north,986
2996,nos,995
2997,note,2397
2998,noted,1192
2999,nothe,4805
3000,nother,4804
3001,nothin,1469
3002,nothing,1468
3003,notice,707
3004,nou,6329
3005,noun,3435
3006,nounced,2049
3007,nov,1314
3008,np,2033
3009,npr,915
3010,nr,2054
3011,ns,134452
3012,nsa,1462
3013,nsc,852
3014,nsf,917
3015,nside,4465
3016,nso,3058
3017,nsw,1406
3018,nt,290992
3019,nted,7314
3020,nth,8012
3021,ntis,1112
3022,nts,28948
3023,ntu,2930
3024,nu,19400
3025,nuclear,1054
3026,nui,683
3027,num,4302
3028,numb,3515
3029,number,3478
3030,numbers,873
3031,nus,1205
3032,nut,1828
3033,nv,17877
3034,nvic,919
3035,nw,1980
3036,nwa,755
3037,ny,32654
3038,nyo,1239
3039,nyone,1182
3040,nyt,1977
3041,nz,1209
3042,oach,2520
3043,oar,2632
3044,oas,1180
3045,oat,1473
3046,ob,22908
3047,oba,3778
3048,obe,2820
3049,ober,1793
3050,obi,1388
3051,object,817
3052,obs,3422
3053,obvious,537
3054,oc,41503
3055,oca,5526
3056,ocal,2775
3057,occ,2478
3058,occur,784
3059,oce,3904
3060,och,913
3061,oci,6408
3062,oco,467
3063,ocracy,578
3064,ocrat,6553
3065,oct,1513
3066,octors,689
3067,od,36080
3068,odd,1101
3069,ode,5601
3070,oder,1388
3071,odes,945
3072,ody,3499
3073,offen,985
3074,offer,3048
3075,offered,1039
3076,office,6441
3077,officer,3185
3078,officers,1879
3079,official,7494
3080,officials,5271
3081,oft,4183
3082,often,3007
3083,og,20559
3084,oga,1518
3085,ogan,879
3086,oge,2562
3087,ogis,732
3088,ogle,934
3089,ogn,1117
3090,ogni,1045
3091,ogre,1025
3092,ogres,997
3093,oh,5675
3094,ohn,3587
3095,oi,26888
3096,oic,2621
3097,oil,1719
3098,ois,1216
3099,ok,25144
3100,oked,1754
3101,ol,102466
3102,ola,3953
3103,old,16800
3104,olde,2229
3105,older,1375
3106,oldie,772
3107,olds,803
3108,ole,8516
3109,oles,874
3110,olice,5614
3111,olin,1516
3112,olina,1005
3113,olle,5292
3114,olli,1290
3115,olly,921
3116,ollywood,722
3117,olor,1013
3118,om,160814
3119,oma,6946
3120,oman,3471
3121,omas,734
3122,omb,3745
3123,ome,49152
3124,omen,7198
3125,omeone,1626
3126,omer,1512
3127,omm,16745
3128,oms,1504
3129,ona,27931
3130,onc,8853
3131,onde,2765
3132,onder,976
3133,one,42392
3134,ones,3440
3135,ong,23481
3136,ongs,1225
3137,onlin,1336
3138,online,1335
3139,ono,6747
3140,ons,57176
3141,onside,2804
3142,ont,25048
3143,ontent,906
3144,onto,824
3145,oo,64068
3146,oof,905
3147,ook,16845
3148,oom,4409
3149,oops,677
3150,oot,4684
3151,op,67645
3152,opa,700
3153,oped,1067
3154,open,3970
3155,opened,926
3156,opening,767
3157,opera,3293
3158,operate,692
3159,operation,1638
3160,operations,706
3161,opi,3353
3162,opini,762
3163,opinion,758
3164,opm,1056
3165,opp,7378
3166,oppo,4477
3167,opponent,818
3168,opportunity,799
3169,oppose,946
3170,opposition,1021
3171,opr,776
3172,ops,1703
3173,opt,2202
3174,option,888
3175,ora,7021
3176,oral,1306
3177,oration,729
3178,orb,750
3179,orc,7600
3180,ord,21532
3181,orde,6871
3182,order,6312
3183,orders,912
3184,ore,41515
3185,orea,2145
3186,org,6475
3187,organ,3453
3188,organization,2024
3189,organizations,778
3190,organize,755
3191,orig,1223
3192,origin,1222
3193,original,946
3194,orin,1280
3195,ork,27289
3196,orkin,2500
3197,oro,1707
3198,orr,5110
3199,ort,44257
3200,orta,4097
3201,orwa,1373
3202,os,81489
3203,osh,619
3204,osi,7379
3205,osp,2733
3206,oss,9976
3207,ost,24248
3208,osu,1034
3209,ot,121734
3210,ota,3264
3211,ote,23319
3212,oth,29424
3213,othe,22383
3214,others,2836
3215,othing,1918
3216,otin,3047
3217,oto,3034
3218,ots,2438
3219,ott,4408
3220,ou,257542
3221,ouch,1147
3222,oud,1452
3223,ought,5206
3224,ould,36040
3225,oun,44387
3226,ounce,3251
3227,ound,18066
3228,ous,27467
3229,ously,2684
3230,outs,2916
3231,outside,2068
3232,ova,1949
3233,oval,877
3234,ove,45817
3235,overage,988
3236,overs,2279
3237,overt,951
3238,ovid,3003
3239,ow,91528
3240,oward,2055
3241,owe,14052
3242,owed,4211
3243,owing,4406
3244,owl,2571
3245,owned,580
3246,owner,1201
3247,owns,1045
3248,ows,4161
3249,ox,4118
3250,oy,9577
3251,oye,3325
3252,oz,1993
3253,pa,80871
3254,pac,4159
3255,pace,1892
3256,pack,843
3257,pact,965
3258,pagan,257
3259,page,1206
3260,pai,10573
3261,paid,1146
3262,paign,6763
3263,pain,1755
3264,paint,745
3265,pair,860
3266,pal,1245
3267,pan,12840
3268,pane,957
3269,pap,1902
3270,pape,1843
3271,paper,1843
3272,par,30534
3273,para,2549
3274,pare,4640
3275,pared,1321
3276,parent,2576
3277,parents,1296
3278,pari,897
3279,park,912
3280,part,20442
3281,parti,4585
3282,partici,935
3283,participa,934
3284,particular,1859
3285,particularly,1088
3286,partie,784
3287,parties,775
3288,partner,1190
3289,partners,653
3290,parts,945
3291,party,3233
3292,pas,6749
3293,pass,3865
3294,passe,1686
3295,passed,943
3296,past,2735
3297,pat,5635
3298,pate,750
3299,path,1249
3300,patient,1223
