,word,count
1661,film,2459
1662,fin,21155
1663,fina,7696
1664,final,3472
1665,finally,1257
1666,finan,4205
1667,financial,2854
1668,find,5453
1669,finding,1147
1670,fine,2176
1671,fing,2779
1672,fir,22232
1673,fire,4574
1674,fired,1079
1675,firm,4842
1676,firmed,1380
1677,first,12352
1678,fis,1781
1679,fit,5657
1680,fits,1869
1681,five,2851
1682,fix,1137
1683,fl,22592
1684,fla,4442
1685,flag,1166
1686,flat,1338
1687,flo,4228
1688,flow,1458
1689,flu,3613
1690,flue,2562
1691,fly,1594
1692,fo,211409
1693,foc,3065
1694,focus,2981
1695,foll,5659
1696,follow,5612
1697,followed,1175
1698,following,1915
1699,foo,5302
1700,food,3076
1701,foot,1808
1702,forc,10515
1703,force,9877
1704,forced,1603
1705,forces,2824
1706,ford,2559
1707,fore,18294
1708,foreign,4121
1709,form,23295
1710,forma,7860
1711,forman,1284
1712,format,5526
1713,formation,5178
1714,forme,8891
1715,formed,1589
1716,former,7280
1717,forms,1179
1718,fort,7548
1719,forts,2135
1720,forward,1918
1721,found,8844
1722,four,3997
1723,fr,80749
1724,fra,5595
1725,frau,1356
1726,fraud,1264
1727,fre,8795
1728,free,5873
1729,freed,1435
1730,freedom,1312
1731,fri,8075
1732,frica,2208
1733,friend,4795
1734,friends,2405
1735,fro,57000
1736,front,3563
1737,fru,1177
1738,fs,2510
1739,ft,42418
1740,fte,27889
1741,fter,22688
1742,fti,1247
1743,fu,37474
1744,fue,1105
1745,fug,2822
1746,ful,16044
1747,full,5974
1748,fully,3197
1749,fun,7162
1750,fund,4664
1751,funding,1123
1752,fur,3220
1753,furth,2208
1754,fuse,2052
1755,fused,1274
1756,fut,3152
1757,future,2844
1758,fy,4003
1759,fyi,1271
1760,ga,79435
1761,gag,2185
1762,gage,1821
1763,gai,18162
1764,gain,18103
1765,gains,11878
1766,gal,7941
1767,gall,1372
1768,game,3372
1769,gan,15820
1770,gar,6313
1771,gard,2650
1772,gas,1927
1773,gat,15301
1774,gate,3287
1775,gather,1340
1776,gato,1280
1777,gator,1258
1778,gave,1948
1779,gay,1035
1780,gaz,1308
1781,gazi,1183
1782,ge,171015
1783,ged,14350
1784,gee,2545
1785,gees,1614
1786,gel,4407
1787,gem,2131
1788,gen,26773
1789,genc,8881
1790,gence,3448
1791,gender,1408
1792,gene,6825
1793,genera,5654
1794,general,3598
1795,generation,1222
1796,gent,4212
1797,gents,1695
1798,geo,1487
1799,ger,19943
1800,gers,2823
1801,gest,7874
1802,gested,1476
1803,get,23139
1804,geth,2959
1805,gets,2105
1806,gett,2581
1807,gettin,2508
1808,getting,2505
1809,gg,15909
1810,gh,98419
1811,gha,2628
1812,ghani,1073
1813,ghb,2196
1814,ghe,3515
1815,gho,1802
1816,ght,57166
1817,gi,55319
1818,gia,1897
1819,gic,4044
1820,gin,18987
1821,gina,2693
1822,ging,8359
1823,gini,1123
1824,ginia,1013
1825,ginni,1350
1826,ginning,1350
1827,girl,1966
1828,gis,5313
1829,gist,3025
1830,git,2288
1831,giv,9109
1832,give,7474
1833,given,3364
1834,givi,1613
1835,givin,1606
1836,giving,1605
1837,gl,22207
1838,gle,6951
1839,gli,2988
1840,gling,1002
1841,glo,5057
1842,glob,4062
1843,global,3730
1844,gly,4398
1845,gm,2051
1846,gn,37675
1847,gna,3570
1848,gnat,1415
1849,gni,5937
1850,go,69143
1851,goa,1890
1852,goal,1668
1853,goes,1646
1854,goi,10512
1855,goin,10486
1856,going,10481
1857,gol,2740
1858,gold,2060
1859,gon,3955
1860,gone,1488
1861,goo,6995
1862,good,6768
1863,gor,1637
1864,got,7128
1865,gov,16369
1866,gove,16012
1867,govern,15978
1868,governmen,13978
1869,government,13975
1870,governo,1200
1871,governor,1193
1872,gr,74442
1873,gra,26147
1874,grad,2223
1875,gram,5485
1876,grams,1378
1877,gran,6584
1878,grand,1493
1879,grant,4932
1880,grants,2993
1881,graph,3063
1882,gre,25003
1883,great,5682
1884,greater,1012
1885,greed,1498
1886,green,1064
1887,gress,8576
1888,gro,18644
1889,ground,3892
1890,group,9114
1891,groups,3291
1892,grow,4474
1893,growin,1479
1894,growing,1479
1895,growth,1472
1896,gs,22458
1897,gt,8770
1898,gu,34132
1899,guard,1148
1900,gui,4052
1901,guide,1014
1902,gul,4546
1903,gula,4205
1904,gulati,1494
1905,gum,1313
1906,gun,4390
1907,gus,1968
1908,gust,1461
1909,guy,1863
1910,ha,485974
1911,hab,1820
1912,hack,1750
1913,hae,2835
1914,hai,5173
1915,hair,3627
1916,hal,9628
1917,half,3083
1918,hall,4153
1919,halle,2599
1920,ham,6035
1921,hamm,1009
1922,hamp,1340
1923,han,49400
1924,hand,7175
1925,hands,1695
1926,hang,11434
1927,hanged,1551
1928,hanging,1002
1929,hani,1867
1930,hank,2089
1931,hanks,1019
1932,hap,11233
1933,happ,7115
1934,happen,5717
1935,happened,1962
1936,happens,1014
1937,happy,1075
1938,har,26808
1939,hara,2830
1940,hard,5749
1941,hare,4317
1942,hared,1049
1943,hari,1707
1944,harm,1962
1945,hat,206965
1946,hate,3003
1947,hav,62207
1948,hb,2739
1949,hbo,2272
1950,hd,1916
1951,head,8093
1952,heal,6070
1953,health,5668
1954,hear,7164
1955,heard,1820
1956,hearing,1489
1957,heart,2260
1958,heat,2262
1959,heav,1850
1960,heck,2616
1961,hed,16491
1962,hee,2983
1963,heir,35759
1964,hel,17633
1965,held,2677
1966,hell,2112
1967,helm,1014
1968,help,9010
1969,helped,1754
1970,hem,24592
1971,heme,1205
1972,hems,2646
1973,hen,41192
1974,hersel,1033
1975,hes,20786
1976,hese,11900
1977,het,7408
1978,hether,5011
1979,hey,52299
1980,hi,312963
1981,hib,1319
1982,hic,32609
1983,hid,1415
1984,high,8194
1985,higher,1578
1986,highly,1046
1987,hil,24024
1988,hile,11882
1989,hill,1202
1990,hin,66399
1991,hina,5234
1992,hind,3281
1993,hine,4300
1994,hines,2981
1995,hing,36915
1996,hip,9912
1997,hips,1569
1998,hire,1467
1999,hist,6433
2000,historic,1287
2001,history,3715
2002,hit,14357
2003,hite,11259
2004,hm,5404
2005,hn,12054
2006,ho,219173
2007,hoc,1730
2008,hock,1515
2009,hod,1504
2010,hoe,1386
2011,hoi,2560
2012,hold,5397
2013,holding,1386
2014,hole,3142
2015,hom,11612
2016,homa,1361
2017,home,7380
2018,homes,1058
2019,hon,7959
2020,hone,5150
2021,honor,1075
2022,hoo,14516
2023,hood,3031
2024,hoose,1027
2025,hoot,2650
2026,hooting,1756
2027,hop,6464
2028,hope,3737
2029,hor,14111
2030,hort,3340
2031,hos,22349
2032,hose,16876
2033,hosp,1762
2034,hospita,1694
2035,hospital,1674
2036,host,3307
2037,hot,8095
2038,hough,10429
2039,hould,9668
2040,hour,3416
2041,hours,2329
2042,house,3997
2043,hout,7328
2044,howe,4019
2045,however,2093
2046,hr,34962
2047,hra,1343
2048,hs,8051
2049,ht,61295
2050,hte,5909
2051,htin,2199
2052,http,1961
2053,https,1113
2054,hu,27485
2055,hug,1793
2056,huge,1373
2057,hum,6660
2058,huma,5008
2059,human,4954
2060,humani,1167
2061,hun,3474
2062,hund,2021
2063,hundred,1803
2064,hundreds,1374
2065,hus,3622
2066,husband,1498
2067,hut,1550
2068,hw,2098
2069,hwa,1098
2070,hy,15906
2071,ia,155443
2072,iab,1730
2073,iam,3739
2074,ian,36910
2075,ib,35224
2076,iba,1110
2077,ibi,5103
2078,ic,326764
2079,ically,6808
2080,ican,33866
2081,icat,9536
2082,ice,47714
2083,iced,1042
2084,ices,6155
2085,ich,37648
2086,ichael,2569
2087,ici,30965
2088,icia,15285
2089,ick,15262
2090,icke,3450
2091,ico,4225
2092,ics,9992
2093,icu,6918
2094,icy,5839
2095,id,219239
2096,ida,13892
2097,ide,88890
2098,idea,3929
2099,ideas,1001
2100,identified,1015
2101,ideo,5672
2102,ides,4439
2103,idg,1780
2104,idi,4626
2105,iding,2228
2106,ido,1179
2107,ids,2523
2108,ie,165569
2109,ied,17804
2110,ies,54312
2111,ife,11434
2112,iff,10357
2113,ifo,3628
2114,ig,136619
2115,ige,5446
2116,igi,6745
2117,ign,32182
2118,ij,2128
2119,ik,39052
2120,ika,1218
2121,ike,32448
2122,ikes,1671
2123,iki,2826
2124,il,243028
2125,ila,7063
2126,ile,29334
2127,iles,3434
2128,ilia,4528
2129,ilian,2330
2130,ilie,1962
2131,ill,103394
2132,illary,12343
2133,illed,4215
2134,illegal,2766
2135,ills,2141
2136,ils,6851
2137,ily,12469
2138,im,143410
2139,ima,14530
2140,image,1869
2141,imm,9713
2142,immediate,1916
2143,immediately,1363
2144,immig,4939
2145,immigrant,2175
2146,immigrants,1687
2147,immigration,2705
2148,imo,2433
2149,impact,1328
2150,imply,2253
2151,import,4791
2152,important,3678
2153,improv,1626
2154,improve,1261
2155,ims,8390
2156,ina,37364
2157,inc,38680
2158,ince,11446
2159,incident,1177
2160,incl,12067
2161,include,4316
2162,included,1561
2163,includes,1045
2164,including,7213
2165,income,1270
2166,increase,3286
2167,increased,1079
2168,increasing,1762
2169,increasingly,1103
2170,ind,33794
2171,inde,4627
2172,independent,1325
2173,indica,1737
2174,indicate,1008
2175,individual,2424
2176,individuals,1051
2177,indo,1022
2178,industry,2249
2179,ine,63186
2180,ines,15053
2181,inf,13723
2182,influence,1827
2183,info,6584
2184,inform,5633
2185,informa,4717
2186,information,4405
2187,ing,423498
2188,inge,2920
2189,inger,1949
2190,ingi,1303
2191,ings,15750
2192,ini,30156
2193,init,3605
2194,initial,1174
2195,ink,17007
2196,inking,2232
2197,inks,1355
2198,inn,7434
2199,inne,2852
2200,inner,1987
2201,inning,2687
2202,ins,40878
2203,inside,2202
2204,insist,1230
2205,instead,1965
2206,institut,1453
2207,institution,1223
2208,insurance,1515
2209,int,91855
2210,inte,31793
2211,intel,3204
2212,intell,3127
2213,intelli,2587
2214,intelligence,2375
2215,intend,1525
2216,intent,1358
2217,inter,20588
2218,interes,5235
2219,interest,5205
2220,interests,1434
2221,intern,4620
2222,international,2536
2223,interne,1074
2224,internet,1048
2225,interview,4764
2226,inton,22659
2227,intro,1288
2228,invest,10341
2229,investiga,7199
2230,investigation,4539
2231,investment,1369
2232,investor,1025
2233,involve,3046
2234,involved,1997
2235,io,307970
2236,ion,264220
2237,iona,28388
2238,ione,3706
2239,ions,54543
2240,iot,2482
2241,iou,15622
2242,ious,15181
2243,ip,32692
2244,ipa,3399
2245,ips,2806
2246,iq,2468
2247,ir,132577
2248,ira,4012
2249,irc,3564
2250,ird,2981
2251,ire,30557
2252,ired,5639
2253,iri,4298
2254,irin,1863
2255,irl,3817
2256,irls,1036
2257,irm,6983
2258,irma,2557
2259,iron,2665
2260,irp,1309
2261,irr,1589
2262,irs,16944
2263,isa,6859
2264,isco,4455
2265,ise,23382
2266,iser,2857
2267,ish,24159
2268,isi,21442
2269,isis,1971
2270,isl,3966
2271,isla,2983
2272,ism,13274
2273,iso,8061
2274,ison,4422
2275,isp,4561
2276,isr,1173
2277,iss,20117
2278,isse,1877
2279,issu,7212
2280,issue,6918
2281,issued,1217
2282,issues,2695
2283,ist,79528
2284,ister,5305
2285,isto,7234
2286,istory,4097
2287,itai,2001
2288,itc,2950
2289,itch,2720
2290,ite,51384
2291,ites,3814
2292,ith,97362
2293,ithe,3295
2294,iti,68623
2295,itin,5060
2296,itn,1581
2297,ito,6962
2298,itt,23481
2299,ittle,4782
2300,ity,51848
2301,iu,4844
2302,iv,115257
2303,ive,82952
2304,ively,3655
2305,iver,12441
2306,ivers,7915
2307,ives,10098
2308,ivo,1424
2309,ix,6516
2310,iz,30696
2311,iza,7074
2312,ize,18159
2313,ja,4412
2314,je,11103
2315,ji,2429
2316,jo,21262
2317,job,5760
2318,jobs,2522
2319,joi,3160
2320,join,3104
2321,joined,1050
2322,jour,3058
2323,journal,2540
2324,journalist,1863
2325,journalists,1006
2326,joy,1502
2327,ju,27917
2328,jud,3451
2329,judge,2168
2330,jury,1034
2331,jus,18591
2332,justic,1776
2333,justice,1774
2334,ka,7885
2335,ke,137058
2336,ked,21551
2337,kee,5525
2338,keep,5004
2339,ken,8718
2340,kept,1884
2341,ker,14806
2342,kes,9891
2343,key,4189
2344,kh,1394
2345,ki,57551
2346,kid,1888
2347,kids,1065
2348,kil,7658
2349,kill,6606
2350,killed,2901
2351,killin,1569
2352,killing,1568
2353,kin,39779
2354,kind,3903
2355,king,33045
2356,kl,6954
2357,kla,1096
2358,kly,3326
2359,kn,21516
2360,knew,1699
2361,know,17431
2362,knowled,2258
2363,knowledge,2012
2364,known,4349
2365,knows,1178
2366,ko,4920
2367,kot,1054
2368,kr,2834
2369,kt,1121
2370,ku,1307
2371,ky,3766
2372,la,234954
2373,lab,5602
2374,labor,2125
2375,lac,20057
2376,lace,10414
2377,laced,1513
2378,laces,1409
2379,lack,8453
2380,lad,3185
2381,lag,3195
2382,lage,1360
2383,lah,1296
2384,lai,13423
2385,lain,5720
2386,laine,1565
2387,lam,8946
2388,lame,2000
2389,lan,35272
2390,lance,2295
2391,land,12308
2392,lands,1708
2393,lane,3035
2394,lang,1578
2395,language,1292
2396,lann,2623
2397,lant,3380
2398,lap,2587
2399,laps,1400
2400,lapse,1212
2401,lar,39776
2402,large,6464
2403,largely,1262
2404,larges,1472
2405,largest,1438
2406,lars,2323
2407,lary,12800
2408,las,22165
2409,lash,1751
2410,lass,5463
2411,lassi,1783
2412,last,12370
2413,lat,36602
2414,late,16016
2415,lated,4024
2416,later,4792
2417,lates,2511
2418,latest,1902
2419,latin,1294
2420,lating,1194
2421,lau,4193
2422,laugh,1303
2423,launc,1406
2424,launch,1405
2425,law,14018
2426,laws,2890
2427,lawsuit,1110
2428,lawyer,2506
2429,lawyers,1057
2430,lay,12367
2431,layed,2068
2432,layer,2425
2433,layers,1463
2434,laying,1531
2435,lays,1268
2436,lb,3239
2437,ld,133915
2438,ldn,2539
2439,lds,2501
2440,le,378409
2441,lea,47584
2442,lead,12393
2443,leader,7008
2444,leaders,4428
2445,leadership,1358
2446,leading,1906
2447,league,1598
2448,leak,2220
2449,leaks,1121
2450,lean,2211
2451,lear,12164
2452,learn,2801
2453,learned,1199
2454,lease,6093
2455,leased,2827
2456,least,4555
2457,leave,2860
2458,leaving,1318
2459,leb,2591
2460,led,39515
2461,ledge,3039
2462,lee,2910
2463,lef,6009
2464,left,5700
2465,leg,18042
2466,lega,8636
2467,legal,6265
2468,legislation,1007
2469,lei,1018
2470,lem,10522
2471,lems,2131
2472,len,15723
2473,leng,3143
2474,lent,4621
2475,lep,2381
2476,les,35443
2477,less,12133
2478,lest,2455
2479,let,13521
2480,lete,4284
2481,lets,1247
2482,lett,3017
2483,lette,2509
2484,letter,2421
2485,lev,7590
2486,leve,4219
2487,level,3563
2488,levels,1059
2489,levi,2038
2490,levis,1907
2491,lex,2877
2492,ley,4432
2493,lg,2032
2494,li,350808
2495,lia,13965
2496,liam,2749
2497,liar,1335
2498,liat,1473
2499,lib,5567
2500,liber,3934
2501,liberal,2212
2502,lic,49504
2503,lice,9238
2504,lick,1191
2505,lid,2968
2506,lie,24331
2507,lied,2119
2508,lief,1445
2509,lien,2411
2510,lier,2996
2511,lies,6032
2512,liev,7020
2513,life,7175
2514,liga,1189
2515,light,6232
2516,like,26694
2517,likely,4283
2518,lim,10516
2519,lima,2190
2520,limit,2235
2521,lin,72826
2522,lina,1743
2523,line,13974
2524,lined,1957
2525,lines,2899
2526,ling,26340
2527,lings,1546
2528,link,2088
2529,lint,22879
2530,linton,22517
2531,lion,14158
2532,lions,2917
2533,lip,3014
2534,lipp,1166
2535,lis,25717
2536,list,11581
2537,liste,1844
2538,listen,1225
2539,lists,2584
2540,lit,48728
2541,lite,3294
2542,liter,1143
2543,little,4340
2544,liv,12069
2545,live,9392
2546,liver,2275
2547,lives,2361
2548,livin,2144
2549,living,2143
2550,liz,6808
2551,liza,1948
2552,lk,11762
2553,llega,3909
2554,lls,10070
2555,lm,11540
2556,lme,1473
2557,lmost,3123
2558,ln,2253
2559,lo,147785
2560,loa,2403
2561,lob,6150
2562,lobb,1017
2563,loc,10057
2564,local,3303
2565,lock,4233
2566,locke,1011
2567,log,10932
2568,logic,2257
2569,logical,1996
2570,loma,1352
2571,lon,19343
2572,lone,2130
2573,long,14572
2574,longer,2070
2575,loo,14646
2576,look,8984
2577,looked,1286
2578,lookin,2223
2579,looking,2221
2580,looks,1058
2581,lop,4775
2582,lora,1040
2583,lore,1002
2584,lori,2414
2585,los,17625
2586,lose,8004
2587,losing,1387
2588,loss,1831
2589,lost,2545
2590,lot,8826
2591,lots,1228
2592,lou,3289
2593,loud,1102
2594,love,3817
2595,low,25268
2596,lowe,6807
2597,lower,2904
2598,lowers,1000
2599,lowing,3572
2600,lows,1682
2601,lp,11675
2602,lr,5478
2603,lse,5022
2604,lt,47506
2605,lthough,2112
2606,lu,46356
2607,luc,1448
2608,lue,6653
2609,lun,2546
2610,lure,1243
2611,lute,1487
2612,lva,1590
2613,ly,186460
2614,lyi,1980
2615,lyin,1966
2616,lying,1959
2617,lyn,1837
2618,mac,5138
2619,maca,1530
2620,mach,1690
2621,machi,1383
2622,machine,1304
2623,mad,11034
2624,made,9604
2625,mag,8240
2626,magi,2313
2627,mai,19263
2628,mail,9370
2629,mails,3683
2630,main,9575
2631,mains,3094
2632,mainstrea,1436
2633,mainstream,1436
2634,maintain,1359
2635,maj,5454
2636,major,5389
2637,majority,1876
2638,mak,17680
2639,make,13911
2640,maker,2125
2641,makers,1426
2642,makes,2301
2643,maki,3681
2644,makin,3674
2645,making,3667
2646,mal,11715
2647,male,2137
2648,mali,1132
2649,mall,4825
2650,man,59571
2651,mana,3500
2652,manage,2984
2653,manager,1142
2654,mance,1273
2655,manda,1022
2656,mane,1072
2657,mani,2860
2658,mann,1033
2659,mans,1247
2660,mant,1045
2661,manu,1422
2662,many,14641
2663,mar,18152
2664,mari,2008
2665,mark,7986
2666,marke,4955
2667,market,4262
2668,markets,1053
2669,marks,1281
2670,marr,1692
2671,mart,1556
2672,mary,1529
2673,mas,7582
2674,mass,3210
2675,massi,1213
2676,massiv,1146
2677,massive,1145
2678,mat,26063
2679,mate,9452
2680,mated,1094
2681,mater,1453
2682,materia,1306
2683,material,1303
2684,mates,1042
2685,mati,9496
2686,matic,2611
2687,matt,3634
2688,matte,3507
2689,matter,3499
2690,may,10768
2691,maybe,1062
2692,mayo,1060
2693,mayor,1032
2694,maz,1389
2695,mb,41529
2696,mba,4350
2697,mbas,1668
2698,mbe,23258
2699,mbl,3058
2700,mea,10912
2701,mean,7192
2702,meaning,1038
2703,means,2561
2704,meant,1266
2705,measure,2088
2706,med,31361
2707,medi,14312
2708,media,10729
2709,mediate,2041
2710,medic,2755
2711,medical,1762
2712,mee,4937
2713,meet,4738
2714,meeting,3379
2715,mel,4029
2716,mem,11179
2717,member,8668
2718,members,4822
2719,memo,2047
2720,men,104885
2721,mend,2868
2722,ment,86568
2723,mental,3638
2724,mente,1822
2725,mention,1706
2726,ments,13861
2727,meo,2997
2728,mer,50232
2729,mera,1195
2730,merge,2413
2731,merica,25766
2732,merican,18209
2733,mericans,5088
2734,mero,1155
2735,mers,3059
2736,mes,33050
2737,mess,3417
2738,messa,2851
2739,message,2682
2740,mest,1187
2741,met,13083
2742,meth,6053
2743,mf,1427
2744,mi,156793
2745,mic,12235
2746,mica,1474
2747,mid,3878
2748,middle,1162
2749,mie,2035
2750,mig,13273
2751,might,5740
2752,migrant,3618
2753,migrants,2667
2754,migration,3587
2755,mil,31495
2756,mila,2516
2757,mile,1951
2758,miles,1319
2759,mili,10891
2760,milia,1257
2761,milita,7093
2762,militar,6259
2763,military,5809
2764,mill,9253
2765,milli,8727
2766,million,8651
2767,millions,2024
2768,min,51692
2769,mina,10276
2770,minati,3052
2771,mind,3608
2772,mine,7206
2773,mined,1154
2774,ming,12571
2775,mini,12126
2776,minis,10097
2777,minister,1732
2778,ministra,7085
2779,ministration,6550
2780,minor,1570
2781,minori,1055
2782,minute,1882
2783,minutes,1407
2784,mir,2652
2785,mis,19861
2786,mise,3744
2787,miss,8701
2788,missile,1520
2789,mission,4468
2790,mist,3550
2791,mista,1136
2792,mistake,1058
2793,mit,14682
2794,mitt,6506
2795,ml,1835
2796,mm,46054
2797,mma,4080
2798,mme,14591
2799,mmigration,3265
2800,mmo,4045
2801,mn,3917
2802,mni,1006
2803,mo,143662
2804,mob,1008
2805,moc,12388
2806,mocrat,10418
2807,mod,5239
2808,mode,4251
2809,model,1348
2810,modern,1423
2811,mom,3220
2812,moment,2877
2813,mon,30386
2814,mone,6301
2815,money,5500
2816,mong,5353
2817,mons,2213
2818,mont,8121
2819,month,7643
2820,months,3765
2821,moo,1287
2822,mor,37538
2823,mora,1571
2824,moral,1112
2825,morn,2272
2826,mornin,2268
2827,morning,2266
2828,mos,19337
2829,mostly,1193
2830,mot,8016
2831,moth,2828
2832,mother,2591
2833,motion,1714
2834,motiv,1046
2835,mou,7166
2836,mount,3031
2837,mous,2874
2838,move,8811
2839,moved,2398
2840,movement,2178
2841,movie,1612
2842,movin,1448
2843,moving,1446
2844,mp,140343
2845,mpa,26711
2846,mpac,1474
2847,mph,1564
2848,mpla,2232
2849,mpr,4465
2850,mps,2248
2851,ms,32658
2852,mself,3037
2853,mu,32920
2854,much,8949
2855,mul,3604
2856,multi,1979
2857,multiple,1075
2858,mun,7769
2859,murder,1740
2860,mus,7248
2861,music,1793
2862,must,3755
2863,mys,1626
2864,na,162373
2865,nab,3315
2866,nabl,2456
2867,nad,2604
2868,nada,1104
2869,nag,5037
2870,nai,1547
2871,nal,59401
2872,naly,3004
2873,nam,8535
2874,name,6662
2875,named,1758
2876,names,1159
2877,nan,9211
2878,nance,1804
2879,nap,1669
2880,nar,6432
2881,narr,1450
2882,nary,2185
2883,nas,1254
2884,nat,40938
2885,nate,9421
2886,nation,21055
2887,national,9860
2888,nations,2408
2889,nativ,1590
2890,native,1536
2891,nato,3562
2892,natur,2961
2893,natural,1428
2894,nature,1529
2895,nb,3170
2896,nc,158753
2897,nca,1101
2898,nce,88189
2899,nci,15645
2900,ncil,2372
2901,ncis,1176
2902,nco,7606
2903,ncome,1318
2904,ncr,6637
2905,nd,537345
2906,nda,20989
2907,nde,50105
2908,ndi,31471
2909,ndl,3640
2910,ndr,5094
2911,nds,19768
2912,ne,305029
2913,nea,7382
2914,near,5964
2915,nearly,2639
2916,nec,5457
2917,nece,1933
2918,necessary,1249
2919,ned,37685
2920,nee,13977
2921,need,9644
2922,needed,1710
2923,needs,1948
2924,nef,3070
2925,nei,3102
2926,neighbor,2000
2927,neighborhood,1177
2928,nel,5097
2929,nell,1023
2930,nem,2562
2931,nent,4152
2932,neo,1420
2933,nera,9185
2934,nes,35980
2935,ness,14226
2936,nest,1837
2937,net,9424
2938,network,2061
2939,neu,1724
2940,nev,7593
2941,neve,6881
2942,never,6766
2943,new,25148
2944,news,8561
2945,newspaper,1130
2946,nex,6177
2947,next,5185
2948,nf,32668
2949,nfa,1464
2950,nfl,6010
2951,ng,507389
2952,nga,2654
2953,ngo,1333
2954,ngr,7648
2955,ngs,18140
2956,nh,4169
2957,nha,2225
2958,ni,158657
2959,nia,10899
2960,nial,1143
2961,nian,3300
2962,nic,10779
2963,nie,8635
2964,nies,3993
2965,nif,4362
2966,nigh,5579
2967,night,5565
2968,nin,32940
2969,ning,30799
2970,nior,2832
2971,nip,1281
2972,nis,22385
2973,nist,15529
2974,nit,29236
2975,nite,13580
2976,niv,6313
2977,nj,4412
2978,nk,32807
2979,nl,24268
2980,nm,19914
2981,nme,18255
2982,nn,45477
2983,nnu,1393
2984,noi,1093
2985,nom,13002
2986,nomi,9009
2987,nominee,2071
2988,non,7266
2989,none,1017
2990,nore,1502
2991,nori,1508
2992,norm,2198
2993,norma,1346
2994,normal,1318
2995,north,1520
2996,nos,1889
2997,note,3819
2998,noted,1725
2999,nothe,7788
3000,nother,7781
3001,nothin,3025
3002,nothing,3024
3003,notice,1138
3004,nou,9980
3005,noun,4846
3006,nounced,2773
3007,nov,1770
3008,np,3131
3009,npr,1431
3010,nr,3382
3011,ns,223325
3012,nsa,2675
3013,nsc,1962
3014,nsf,1694
3015,nside,7362
3016,nso,4770
3017,nsw,2398
3018,nt,482251
3019,nted,11386
3020,nth,11611
3021,ntis,1839
3022,nts,44916
3023,ntu,4905
3024,nu,31982
3025,nuclear,2737
3026,nui,1165
3027,num,6996
3028,numb,5626
3029,number,5564
3030,numbers,1448
3031,nus,1727
3032,nut,3193
3033,nv,29465
3034,nvic,1241
3035,nw,3238
3036,nwa,1228
3037,ny,52814
3038,nyo,2553
3039,nyone,2476
3040,nyt,3363
3041,nz,1960
3042,oach,3276
3043,oar,3693
3044,oas,1735
3045,oat,2326
3046,ob,42373
3047,oba,7657
3048,obe,7669
3049,ober,5422
3050,obi,2275
3051,object,1617
3052,obs,5461
3053,obvious,1231
3054,oc,70080
3055,oca,8500
3056,ocal,4128
3057,occ,4359
3058,occur,1487
3059,oce,6434
3060,och,1624
3061,oci,11510
3062,oco,1229
3063,ocracy,1489
3064,ocrat,10665
3065,oct,2463
3066,octors,1083
3067,od,62352
3068,odd,1588
3069,ode,10072
3070,oder,2700
3071,odes,2590
3072,ody,5837
3073,offen,1615
3074,offer,4241
3075,offered,1350
3076,office,8873
3077,officer,4270
3078,officers,2488
3079,official,10024
3080,officials,6632
3081,oft,5727
3082,often,4132
3083,og,33715
3084,oga,2215
3085,ogan,1314
3086,oge,4241
3087,ogis,1141
3088,ogle,1384
3089,ogn,2027
3090,ogni,1918
3091,ogre,1997
3092,ogres,1966
3093,oh,9445
3094,ohn,5932
3095,oi,44719
3096,oic,4119
3097,oil,3427
3098,ois,2149
3099,ok,37840
3100,oked,2497
3101,ol,168664
3102,ola,6468
3103,old,27797
3104,olde,2979
3105,older,1780
3106,oldie,1305
3107,olds,1286
3108,ole,14367
3109,oles,1455
3110,olice,8200
3111,olin,2134
3112,olina,1320
3113,olle,7910
3114,olli,2027
3115,olly,1428
3116,ollywood,1095
3117,olor,1744
3118,om,255110
3119,oma,10510
3120,oman,5159
3121,omas,1035
3122,omb,6554
3123,ome,76744
3124,omen,10696
3125,omeone,2739
3126,omer,1956
3127,omm,27658
3128,oms,2202
3129,ona,46662
3130,onc,13984
3131,onde,4491
3132,onder,1831
3133,one,70146
3134,ones,5983
3135,ong,36381
3136,ongs,1658
3137,onlin,1829
3138,online,1826
3139,ono,12064
3140,ons,95196
3141,onside,4621
3142,ont,42200
3143,ontent,1859
3144,onto,1193
3145,oo,98603
3146,oof,1437
3147,ook,26092
3148,oom,5787
3149,oops,1264
3150,oot,7021
3151,op,112639
3152,opa,1940
3153,oped,1550
3154,open,6332
3155,opened,1341
3156,opening,1191
3157,opera,5543
3158,operate,1106
3159,operation,2829
3160,operations,1163
3161,opi,5572
3162,opini,1501
3163,opinion,1487
3164,opm,1734
3165,opp,11319
3166,oppo,6899
3167,opponent,1140
3168,opportunity,1243
3169,oppose,1544
3170,opposition,1528
3171,opr,1300
3172,ops,3287
3173,opt,3318
3174,option,1368
3175,ora,13013
3176,oral,2818
3177,oration,1560
3178,orb,1248
3179,orc,13289
3180,ord,34100
3181,orde,10677
3182,order,9783
3183,orders,1738
3184,ore,66235
3185,orea,2702
3186,org,11379
3187,organ,5723
3188,organization,3028
3189,organizations,1241
3190,organize,1208
3191,orig,2248
3192,origin,2233
3193,original,1660
3194,orin,2050
3195,ork,36386
3196,orkin,4086
3197,oro,3634
3198,orr,9701
3199,ort,69957
3200,orta,6815
3201,orwa,2237
3202,os,136066
3203,osh,1081
3204,osi,12155
3205,osp,4122
3206,oss,16348
3207,ost,40328
3208,osu,2328
3209,ot,200943
3210,ota,6327
